ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
YZX,2026-03-12T21:26:56.816595,Supplementary Experiment 1,pairwise,1,Spatial,16,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,1.769416093826294
YZX,2026-03-12T21:27:02.601195,Supplementary Experiment 1,pairwise,1,Spatial,17,ULM_M1p2,ULM_M1p0,B,ULM_M1p0,0.6768512725830078
YZX,2026-03-12T21:27:08.193682,Supplementary Experiment 1,pairwise,1,Spatial,18,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.4611341953277588
YZX,2026-03-12T21:27:14.801014,Supplementary Experiment 1,pairwise,1,Spatial,19,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,1.436070442199707
YZX,2026-03-12T21:27:20.648573,Supplementary Experiment 1,pairwise,1,Spatial,20,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.550757646560669
YZX,2026-03-12T21:27:33.368985,Supplementary Experiment 1,pairwise,2,Intensity,1,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,1.6763176918029785
YZX,2026-03-12T21:27:38.705428,Supplementary Experiment 1,pairwise,2,Intensity,2,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.36338233947753906
YZX,2026-03-12T21:27:45.553205,Supplementary Experiment 1,pairwise,2,Intensity,3,ULM_M1p2,ULM_M2p0,B,ULM_M2p0,1.3993003368377686
YZX,2026-03-12T21:27:52.577097,Supplementary Experiment 1,pairwise,2,Intensity,4,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.8260772228240967
YZX,2026-03-12T21:27:58.872998,Supplementary Experiment 1,pairwise,2,Intensity,5,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,1.0769915580749512
YZX,2026-03-12T21:28:06.040672,Supplementary Experiment 1,pairwise,2,Intensity,6,ULM_M2p0,ULM_M1p0,B,ULM_M1p0,2.095172166824341
YZX,2026-03-12T21:28:12.392369,Supplementary Experiment 1,pairwise,2,Intensity,7,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,1.1534957885742188
YZX,2026-03-12T21:28:18.808052,Supplementary Experiment 1,pairwise,2,Intensity,8,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,1.44917893409729
YZX,2026-03-12T21:28:26.136075,Supplementary Experiment 1,pairwise,2,Intensity,9,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,2.046299457550049
YZX,2026-03-12T21:28:32.265452,Supplementary Experiment 1,pairwise,2,Intensity,10,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,1.0597126483917236
YZX,2026-03-12T21:28:38.857020,Supplementary Experiment 1,pairwise,2,Intensity,11,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.8208394050598145
YZX,2026-03-12T21:28:45.400800,Supplementary Experiment 1,pairwise,2,Intensity,12,ULM_M0p5,ULM_M1p2,A,ULM_M0p5,1.3080196380615234
YZX,2026-03-12T21:28:53.905017,Supplementary Experiment 1,pairwise,2,Intensity,13,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,3.31244158744812
YZX,2026-03-12T21:29:00.192563,Supplementary Experiment 1,pairwise,2,Intensity,14,ULM_M1p0,ULM_M2p0,B,ULM_M2p0,1.1407103538513184
YZX,2026-03-12T21:29:05.816743,Supplementary Experiment 1,pairwise,2,Intensity,15,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.39884328842163086
YZX,2026-03-12T21:29:11.912721,Supplementary Experiment 1,pairwise,2,Intensity,16,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.40581417083740234
YZX,2026-03-12T21:29:20.209246,Supplementary Experiment 1,pairwise,2,Intensity,17,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,1.0458922386169434
YZX,2026-03-12T21:29:27.279418,Supplementary Experiment 1,pairwise,2,Intensity,18,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,0.31594347953796387
YZX,2026-03-12T21:29:33.225178,Supplementary Experiment 1,pairwise,2,Intensity,19,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,0.6909682750701904
YZX,2026-03-12T21:29:44.312681,Supplementary Experiment 1,pairwise,2,Intensity,20,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,6.056471824645996
