ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
GYX,2026-03-11T20:19:03.166747,Supplementary Experiment 1,pairwise,2,Intensity,6,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.7241172790527344
GYX,2026-03-11T20:19:08.335036,Supplementary Experiment 1,pairwise,2,Intensity,7,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.2583127021789551
GYX,2026-03-11T20:19:13.438193,Supplementary Experiment 1,pairwise,2,Intensity,8,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.27780675888061523
GYX,2026-03-11T20:19:18.687078,Supplementary Experiment 1,pairwise,2,Intensity,9,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.26616621017456055
GYX,2026-03-11T20:19:23.990439,Supplementary Experiment 1,pairwise,2,Intensity,10,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.33071017265319824
GYX,2026-03-11T20:19:29.061914,Supplementary Experiment 1,pairwise,2,Intensity,11,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.25429463386535645
GYX,2026-03-11T20:19:34.390521,Supplementary Experiment 1,pairwise,2,Intensity,12,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.37410497665405273
GYX,2026-03-11T20:19:39.478901,Supplementary Experiment 1,pairwise,2,Intensity,13,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.2716555595397949
GYX,2026-03-11T20:19:45.046883,Supplementary Experiment 1,pairwise,2,Intensity,14,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,0.735217809677124
GYX,2026-03-11T20:19:51.167078,Supplementary Experiment 1,pairwise,2,Intensity,15,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,1.143420934677124
GYX,2026-03-11T20:19:56.398122,Supplementary Experiment 1,pairwise,2,Intensity,16,ULM_M1p0,ULM_M1p2,B,ULM_M1p2,0.2907834053039551
GYX,2026-03-11T20:20:01.597892,Supplementary Experiment 1,pairwise,2,Intensity,17,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.28528356552124023
GYX,2026-03-11T20:20:06.814086,Supplementary Experiment 1,pairwise,2,Intensity,18,ULM_M2p0,ULM_M1p0,B,ULM_M1p0,0.3913853168487549
GYX,2026-03-11T20:20:12.134589,Supplementary Experiment 1,pairwise,2,Intensity,19,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.4011657238006592
GYX,2026-03-11T20:20:17.230435,Supplementary Experiment 1,pairwise,2,Intensity,20,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,0.2947826385498047
