ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
HWC,2026-03-12T11:43:57.739968,Supplementary Experiment 1,pairwise,2,Intensity,1,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.2732865810394287
HWC,2026-03-12T11:44:02.860487,Supplementary Experiment 1,pairwise,2,Intensity,2,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.29839611053466797
HWC,2026-03-12T11:44:08.044098,Supplementary Experiment 1,pairwise,2,Intensity,3,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,0.3018178939819336
HWC,2026-03-12T11:44:13.219697,Supplementary Experiment 1,pairwise,2,Intensity,4,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.32955408096313477
HWC,2026-03-12T11:44:18.379879,Supplementary Experiment 1,pairwise,2,Intensity,5,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.2912135124206543
HWC,2026-03-12T11:44:23.428131,Supplementary Experiment 1,pairwise,2,Intensity,6,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.29870104789733887
HWC,2026-03-12T11:44:28.524484,Supplementary Experiment 1,pairwise,2,Intensity,7,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.30361318588256836
HWC,2026-03-12T11:44:34.084807,Supplementary Experiment 1,pairwise,2,Intensity,8,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.2861475944519043
HWC,2026-03-12T11:44:39.443954,Supplementary Experiment 1,pairwise,2,Intensity,9,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,0.35344576835632324
HWC,2026-03-12T11:44:44.604605,Supplementary Experiment 1,pairwise,2,Intensity,10,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,0.3341948986053467
HWC,2026-03-12T11:44:49.805038,Supplementary Experiment 1,pairwise,2,Intensity,11,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.3597123622894287
HWC,2026-03-12T11:44:55.388528,Supplementary Experiment 1,pairwise,2,Intensity,12,ULM_M2p0,ULM_M1p0,A,ULM_M2p0,0.6543459892272949
HWC,2026-03-12T11:45:00.859702,Supplementary Experiment 1,pairwise,2,Intensity,13,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.6984994411468506
HWC,2026-03-12T11:45:06.620448,Supplementary Experiment 1,pairwise,2,Intensity,14,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,0.3267650604248047
HWC,2026-03-12T11:45:11.964889,Supplementary Experiment 1,pairwise,2,Intensity,15,ULM_M1p0,ULM_M2p0,B,ULM_M2p0,0.43428850173950195
HWC,2026-03-12T11:45:17.108839,Supplementary Experiment 1,pairwise,2,Intensity,16,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.33461689949035645
HWC,2026-03-12T11:45:22.444509,Supplementary Experiment 1,pairwise,2,Intensity,17,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.3416628837585449
HWC,2026-03-12T11:45:27.820541,Supplementary Experiment 1,pairwise,2,Intensity,18,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,0.32654428482055664
HWC,2026-03-12T11:45:33.188402,Supplementary Experiment 1,pairwise,2,Intensity,19,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.3487215042114258
HWC,2026-03-12T11:45:38.436418,Supplementary Experiment 1,pairwise,2,Intensity,20,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,0.38073277473449707
