ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
LJY,2026-03-13T10:58:48.628727,Supplementary Experiment 1,pairwise,2,Spatial,4,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,0.5445601940155029
LJY,2026-03-13T10:58:54.900380,Supplementary Experiment 1,pairwise,2,Spatial,5,ULM_M1p0,ULM_M2p0,B,ULM_M2p0,1.2639660835266113
LJY,2026-03-13T10:59:00.413313,Supplementary Experiment 1,pairwise,2,Spatial,6,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.5743224620819092
LJY,2026-03-13T10:59:08.100330,Supplementary Experiment 1,pairwise,2,Spatial,7,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,2.7759034633636475
LJY,2026-03-13T10:59:14.924452,Supplementary Experiment 1,pairwise,2,Spatial,8,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,1.3675923347473145
LJY,2026-03-13T10:59:21.340271,Supplementary Experiment 1,pairwise,2,Spatial,9,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.7295641899108887
LJY,2026-03-13T10:59:30.940803,Supplementary Experiment 1,pairwise,2,Spatial,10,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,1.5037250518798828
LJY,2026-03-13T10:59:36.900380,Supplementary Experiment 1,pairwise,2,Spatial,11,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.9254705905914307
LJY,2026-03-13T10:59:43.084008,Supplementary Experiment 1,pairwise,2,Spatial,12,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,1.0379343032836914
LJY,2026-03-13T10:59:50.061337,Supplementary Experiment 1,pairwise,2,Spatial,13,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,1.7519738674163818
LJY,2026-03-13T10:59:56.476599,Supplementary Experiment 1,pairwise,2,Spatial,14,ULM_M1p2,ULM_M2p0,B,ULM_M2p0,1.4119620323181152
LJY,2026-03-13T11:00:02.532595,Supplementary Experiment 1,pairwise,2,Spatial,15,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,1.0874536037445068
LJY,2026-03-13T11:00:07.980449,Supplementary Experiment 1,pairwise,2,Spatial,16,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.49169254302978516
LJY,2026-03-13T11:00:14.684113,Supplementary Experiment 1,pairwise,2,Spatial,17,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,1.6253330707550049
LJY,2026-03-13T11:00:20.324293,Supplementary Experiment 1,pairwise,2,Spatial,18,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.6490159034729004
LJY,2026-03-13T11:00:26.828383,Supplementary Experiment 1,pairwise,2,Spatial,19,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,1.4545207023620605
LJY,2026-03-13T11:00:32.885098,Supplementary Experiment 1,pairwise,2,Spatial,20,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.7753429412841797
