ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
GJH,2026-03-11T14:19:09.608140,Supplementary Experiment 1,pairwise,1,Intensity,14,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.49953532218933105
GJH,2026-03-11T14:19:15.352008,Supplementary Experiment 1,pairwise,1,Intensity,15,ULM_M0p5,ULM_M2p0,A,ULM_M0p5,0.7426214218139648
GJH,2026-03-11T14:19:20.784524,Supplementary Experiment 1,pairwise,1,Intensity,16,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,0.4576852321624756
GJH,2026-03-11T14:19:26.551662,Supplementary Experiment 1,pairwise,1,Intensity,17,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.7108886241912842
GJH,2026-03-11T14:19:32.232340,Supplementary Experiment 1,pairwise,1,Intensity,18,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,0.7343428134918213
GJH,2026-03-11T14:19:39.127491,Supplementary Experiment 1,pairwise,1,Intensity,19,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,1.804886817932129
GJH,2026-03-11T14:19:46.759567,Supplementary Experiment 1,pairwise,1,Intensity,20,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,1.0036098957061768
GJH,2026-03-11T14:20:25.894879,Supplementary Experiment 1,pairwise,2,Spatial,1,ULM_M0p2,ULM_M0p5,A,ULM_M0p2,1.0481932163238525
GJH,2026-03-11T14:20:33.336239,Supplementary Experiment 1,pairwise,2,Spatial,2,ULM_M0p2,ULM_M1p0,A,ULM_M0p2,1.3927726745605469
GJH,2026-03-11T14:20:39.886586,Supplementary Experiment 1,pairwise,2,Spatial,3,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,1.3457927703857422
GJH,2026-03-11T14:20:49.015288,Supplementary Experiment 1,pairwise,2,Spatial,4,ULM_M1p2,ULM_M2p0,B,ULM_M2p0,4.112685680389404
GJH,2026-03-11T14:20:54.928596,Supplementary Experiment 1,pairwise,2,Spatial,5,ULM_M1p2,ULM_M0p5,B,ULM_M0p5,0.9932334423065186
GJH,2026-03-11T14:21:02.503643,Supplementary Experiment 1,pairwise,2,Spatial,6,ULM_M0p5,ULM_M1p0,A,ULM_M0p5,2.608262300491333
GJH,2026-03-11T14:21:07.879541,Supplementary Experiment 1,pairwise,2,Spatial,7,ULM_M2p0,ULM_M1p0,B,ULM_M1p0,0.43698668479919434
GJH,2026-03-11T14:21:13.240037,Supplementary Experiment 1,pairwise,2,Spatial,8,ULM_M0p5,ULM_M2p0,A,ULM_M0p5,0.48409199714660645
GJH,2026-03-11T14:21:21.519985,Supplementary Experiment 1,pairwise,2,Spatial,9,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,3.3286776542663574
GJH,2026-03-11T14:21:30.192535,Supplementary Experiment 1,pairwise,2,Spatial,10,ULM_M1p0,ULM_M0p2,B,ULM_M0p2,3.5739033222198486
GJH,2026-03-11T14:21:38.183466,Supplementary Experiment 1,pairwise,2,Spatial,11,ULM_M0p5,ULM_M0p2,B,ULM_M0p2,3.124265432357788
GJH,2026-03-11T14:21:44.592271,Supplementary Experiment 1,pairwise,2,Spatial,12,ULM_M2p0,ULM_M0p5,B,ULM_M0p5,1.2446372509002686
GJH,2026-03-11T14:21:50.047469,Supplementary Experiment 1,pairwise,2,Spatial,13,ULM_M0p2,ULM_M2p0,A,ULM_M0p2,0.5937302112579346
GJH,2026-03-11T14:21:56.191386,Supplementary Experiment 1,pairwise,2,Spatial,14,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,1.1687853336334229
GJH,2026-03-11T14:22:01.639678,Supplementary Experiment 1,pairwise,2,Spatial,15,ULM_M2p0,ULM_M0p2,B,ULM_M0p2,0.5094399452209473
GJH,2026-03-11T14:22:07.879785,Supplementary Experiment 1,pairwise,2,Spatial,16,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,1.2054402828216553
GJH,2026-03-11T14:22:14.584204,Supplementary Experiment 1,pairwise,2,Spatial,17,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,1.878218412399292
GJH,2026-03-11T14:22:20.816286,Supplementary Experiment 1,pairwise,2,Spatial,18,ULM_M0p5,ULM_M1p2,A,ULM_M0p5,1.0768263339996338
GJH,2026-03-11T14:22:27.279423,Supplementary Experiment 1,pairwise,2,Spatial,19,ULM_M0p2,ULM_M1p2,A,ULM_M0p2,1.3985424041748047
GJH,2026-03-11T14:22:33.647854,Supplementary Experiment 1,pairwise,2,Spatial,20,ULM_M1p2,ULM_M1p0,B,ULM_M1p0,0.9677906036376953
