ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
MY,2026-03-11T12:15:12.098083,Supplementary Experiment 1,pairwise,1,Intensity,18,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.4521524906158447
MY,2026-03-11T12:15:17.809723,Supplementary Experiment 1,pairwise,1,Intensity,19,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.6505856513977051
MY,2026-03-11T12:15:25.321929,Supplementary Experiment 1,pairwise,1,Intensity,20,ULM_M0p5,ULM_M1p2,A,ULM_M0p5,2.393878936767578
MY,2026-03-11T12:15:42.369608,Supplementary Experiment 1,pairwise,2,Spatial,1,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,2.438936710357666
MY,2026-03-11T12:15:51.257442,Supplementary Experiment 1,pairwise,2,Spatial,2,ULM_M0p5,ULM_M1p0,A,ULM_M0p5,3.256317377090454
MY,2026-03-11T12:15:59.849392,Supplementary Experiment 1,pairwise,2,Spatial,3,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,3.349701166152954
MY,2026-03-11T12:16:07.856985,Supplementary Experiment 1,pairwise,2,Spatial,4,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,2.8030149936676025
MY,2026-03-11T12:16:18.608941,Supplementary Experiment 1,pairwise,2,Spatial,5,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,4.344844579696655
MY,2026-03-11T12:16:27.889118,Supplementary Experiment 1,pairwise,2,Spatial,6,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,2.6534736156463623
MY,2026-03-11T12:16:37.417217,Supplementary Experiment 1,pairwise,2,Spatial,7,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,3.230069875717163
MY,2026-03-11T12:16:47.473633,Supplementary Experiment 1,pairwise,2,Spatial,8,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,3.7422659397125244
MY,2026-03-11T12:17:00.080632,Supplementary Experiment 1,pairwise,2,Spatial,9,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,4.76990270614624
MY,2026-03-11T12:17:10.232651,Supplementary Experiment 1,pairwise,2,Spatial,10,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,4.153804540634155
MY,2026-03-11T12:17:18.241922,Supplementary Experiment 1,pairwise,2,Spatial,11,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,2.1724607944488525
MY,2026-03-11T12:17:26.832759,Supplementary Experiment 1,pairwise,2,Spatial,12,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,2.0831713676452637
MY,2026-03-11T12:17:36.656263,Supplementary Experiment 1,pairwise,2,Spatial,13,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,3.3229377269744873
MY,2026-03-11T12:17:44.976497,Supplementary Experiment 1,pairwise,2,Spatial,14,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,1.9184916019439697
MY,2026-03-11T12:17:55.784681,Supplementary Experiment 1,pairwise,2,Spatial,15,ULM_M2p0,ULM_M1p0,A,ULM_M2p0,3.942626953125
MY,2026-03-11T12:18:05.185141,Supplementary Experiment 1,pairwise,2,Spatial,16,ULM_M0p5,ULM_M2p0,A,ULM_M0p5,2.1285624504089355
MY,2026-03-11T12:18:13.720534,Supplementary Experiment 1,pairwise,2,Spatial,17,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,1.7496469020843506
MY,2026-03-11T12:18:20.968743,Supplementary Experiment 1,pairwise,2,Spatial,18,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.7948939800262451
MY,2026-03-11T12:18:30.793180,Supplementary Experiment 1,pairwise,2,Spatial,19,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,1.6844587326049805
MY,2026-03-11T12:18:38.657314,Supplementary Experiment 1,pairwise,2,Spatial,20,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,1.813396692276001
