ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
SRQ,2026-03-11T14:48:25.764266,Supplementary Experiment 1,pairwise,1,Intensity,14,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.254241943359375
SRQ,2026-03-11T14:48:31.836854,Supplementary Experiment 1,pairwise,1,Intensity,15,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,1.224646806716919
SRQ,2026-03-11T14:48:37.203959,Supplementary Experiment 1,pairwise,1,Intensity,16,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.3846876621246338
SRQ,2026-03-11T14:48:42.820200,Supplementary Experiment 1,pairwise,1,Intensity,17,ULM_M1p0,ULM_M1p2,B,ULM_M1p2,0.6604092121124268
SRQ,2026-03-11T14:48:49.251697,Supplementary Experiment 1,pairwise,1,Intensity,18,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,1.3055124282836914
SRQ,2026-03-11T14:48:54.795534,Supplementary Experiment 1,pairwise,1,Intensity,19,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.6209945678710938
SRQ,2026-03-11T14:49:04.907454,Supplementary Experiment 1,pairwise,1,Intensity,20,ULM_M1p2,ULM_M0p2,B,ULM_M0p2,4.700742483139038
SRQ,2026-03-11T14:49:30.748028,Supplementary Experiment 1,pairwise,2,Spatial,1,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,1.928602695465088
SRQ,2026-03-11T14:49:36.123539,Supplementary Experiment 1,pairwise,2,Spatial,2,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.33886027336120605
SRQ,2026-03-11T14:49:41.891596,Supplementary Experiment 1,pairwise,2,Spatial,3,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.9398331642150879
SRQ,2026-03-11T14:49:48.675574,Supplementary Experiment 1,pairwise,2,Spatial,4,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,1.6899826526641846
SRQ,2026-03-11T14:49:55.843004,Supplementary Experiment 1,pairwise,2,Spatial,5,ULM_M0p5,ULM_M1p2,A,ULM_M0p5,1.6937599182128906
SRQ,2026-03-11T14:50:02.339310,Supplementary Experiment 1,pairwise,2,Spatial,6,ULM_M2p0,ULM_M1p0,B,ULM_M1p0,1.6340396404266357
SRQ,2026-03-11T14:50:07.563599,Supplementary Experiment 1,pairwise,2,Spatial,7,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,0.35593700408935547
SRQ,2026-03-11T14:50:21.955171,Supplementary Experiment 1,pairwise,2,Spatial,8,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,9.002378940582275
SRQ,2026-03-11T14:50:27.563612,Supplementary Experiment 1,pairwise,2,Spatial,9,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.6402003765106201
SRQ,2026-03-11T14:50:35.980376,Supplementary Experiment 1,pairwise,2,Spatial,10,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,3.5736329555511475
SRQ,2026-03-11T14:50:41.540017,Supplementary Experiment 1,pairwise,2,Spatial,11,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.7524631023406982
SRQ,2026-03-11T14:50:48.059129,Supplementary Experiment 1,pairwise,2,Spatial,12,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,1.5862295627593994
SRQ,2026-03-11T14:50:53.579229,Supplementary Experiment 1,pairwise,2,Spatial,13,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.6860194206237793
SRQ,2026-03-11T14:50:59.107373,Supplementary Experiment 1,pairwise,2,Spatial,14,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,0.4918503761291504
SRQ,2026-03-11T14:51:04.739311,Supplementary Experiment 1,pairwise,2,Spatial,15,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.7485573291778564
SRQ,2026-03-11T14:51:10.155606,Supplementary Experiment 1,pairwise,2,Spatial,16,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,0.5243723392486572
SRQ,2026-03-11T14:51:15.730327,Supplementary Experiment 1,pairwise,2,Spatial,17,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,0.37314867973327637
SRQ,2026-03-11T14:51:21.044306,Supplementary Experiment 1,pairwise,2,Spatial,18,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.35102224349975586
SRQ,2026-03-11T14:51:26.475134,Supplementary Experiment 1,pairwise,2,Spatial,19,ULM_M1p2,ULM_M1p0,A,ULM_M1p2,0.3745715618133545
SRQ,2026-03-11T14:51:33.307076,Supplementary Experiment 1,pairwise,2,Spatial,20,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,1.8705852031707764
