ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
CJL,2026-03-11T18:37:36.116496,Supplementary Experiment 1,pairwise,2,Intensity,6,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.7713143825531006
CJL,2026-03-11T18:37:42.211904,Supplementary Experiment 1,pairwise,2,Intensity,7,ULM_M1p0,ULM_M1p2,B,ULM_M1p2,0.7800779342651367
CJL,2026-03-11T18:37:47.779470,Supplementary Experiment 1,pairwise,2,Intensity,8,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.2562694549560547
CJL,2026-03-11T18:37:53.900349,Supplementary Experiment 1,pairwise,2,Intensity,9,ULM_M2p0,ULM_M1p0,A,ULM_M2p0,1.2706210613250732
CJL,2026-03-11T18:37:59.116310,Supplementary Experiment 1,pairwise,2,Intensity,10,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.2991602420806885
CJL,2026-03-11T18:38:04.260712,Supplementary Experiment 1,pairwise,2,Intensity,11,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.29487061500549316
CJL,2026-03-11T18:38:09.436851,Supplementary Experiment 1,pairwise,2,Intensity,12,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,0.3481757640838623
CJL,2026-03-11T18:38:14.612768,Supplementary Experiment 1,pairwise,2,Intensity,13,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.37066650390625
CJL,2026-03-11T18:38:19.724140,Supplementary Experiment 1,pairwise,2,Intensity,14,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,0.28365230560302734
CJL,2026-03-11T18:38:24.907862,Supplementary Experiment 1,pairwise,2,Intensity,15,ULM_M0p5,ULM_M2p0,A,ULM_M0p5,0.297954797744751
CJL,2026-03-11T18:38:30.212027,Supplementary Experiment 1,pairwise,2,Intensity,16,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.41872286796569824
CJL,2026-03-11T18:38:35.372669,Supplementary Experiment 1,pairwise,2,Intensity,17,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.3355133533477783
CJL,2026-03-11T18:38:40.643828,Supplementary Experiment 1,pairwise,2,Intensity,18,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.47375059127807617
CJL,2026-03-11T18:38:45.909213,Supplementary Experiment 1,pairwise,2,Intensity,19,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,0.3068511486053467
CJL,2026-03-11T18:38:51.179817,Supplementary Experiment 1,pairwise,2,Intensity,20,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.2821986675262451
