ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
WYY1,2026-03-12T13:41:38.559649,Supplementary Experiment 1,pairwise,2,Intensity,6,ULM_M0p2,ULM_M2p0,B,ULM_M2p0,0.4330132007598877
WYY1,2026-03-12T13:41:43.944429,Supplementary Experiment 1,pairwise,2,Intensity,7,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.3032987117767334
WYY1,2026-03-12T13:41:49.224752,Supplementary Experiment 1,pairwise,2,Intensity,8,ULM_M1p2,ULM_M2p0,A,ULM_M1p2,0.2782247066497803
WYY1,2026-03-12T13:41:54.480343,Supplementary Experiment 1,pairwise,2,Intensity,9,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.2917301654815674
WYY1,2026-03-12T13:41:59.616201,Supplementary Experiment 1,pairwise,2,Intensity,10,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.28908634185791016
WYY1,2026-03-12T13:42:04.816615,Supplementary Experiment 1,pairwise,2,Intensity,11,ULM_M1p2,ULM_M1p0,B,ULM_M1p0,0.3223121166229248
WYY1,2026-03-12T13:42:10.696101,Supplementary Experiment 1,pairwise,2,Intensity,12,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.8379783630371094
WYY1,2026-03-12T13:42:16.231791,Supplementary Experiment 1,pairwise,2,Intensity,13,ULM_M1p0,ULM_M0p5,A,ULM_M1p0,0.27546215057373047
WYY1,2026-03-12T13:42:21.696626,Supplementary Experiment 1,pairwise,2,Intensity,14,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,0.4673435688018799
WYY1,2026-03-12T13:42:26.944647,Supplementary Experiment 1,pairwise,2,Intensity,15,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.2893686294555664
WYY1,2026-03-12T13:42:32.263843,Supplementary Experiment 1,pairwise,2,Intensity,16,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.30681514739990234
WYY1,2026-03-12T13:42:37.696849,Supplementary Experiment 1,pairwise,2,Intensity,17,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.2893788814544678
WYY1,2026-03-12T13:42:43.792000,Supplementary Experiment 1,pairwise,2,Intensity,18,ULM_M0p5,ULM_M1p0,B,ULM_M1p0,1.0876610279083252
WYY1,2026-03-12T13:42:49.167833,Supplementary Experiment 1,pairwise,2,Intensity,19,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.36765527725219727
WYY1,2026-03-12T13:42:54.584094,Supplementary Experiment 1,pairwise,2,Intensity,20,ULM_M1p0,ULM_M1p2,B,ULM_M1p2,0.30557680130004883
