ParticipantID,Timestamp,ExperimentMode,TaskType,BlockIndex,BlockType,Trial,StimulusA,StimulusB,ChosenOption,ChosenStimulus,ReactionTime
HZQ,2026-03-11T19:53:47.506816,Supplementary Experiment 1,pairwise,1,Intensity,13,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,0.29849958419799805
HZQ,2026-03-11T19:53:52.961408,Supplementary Experiment 1,pairwise,1,Intensity,14,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.27043724060058594
HZQ,2026-03-11T19:53:58.273569,Supplementary Experiment 1,pairwise,1,Intensity,15,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.2969362735748291
HZQ,2026-03-11T19:54:03.537765,Supplementary Experiment 1,pairwise,1,Intensity,16,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.27001047134399414
HZQ,2026-03-11T19:54:09.009647,Supplementary Experiment 1,pairwise,1,Intensity,17,ULM_M1p2,ULM_M0p5,A,ULM_M1p2,0.30882787704467773
HZQ,2026-03-11T19:54:14.298081,Supplementary Experiment 1,pairwise,1,Intensity,18,ULM_M0p5,ULM_M1p2,B,ULM_M1p2,0.25924038887023926
HZQ,2026-03-11T19:54:19.410223,Supplementary Experiment 1,pairwise,1,Intensity,19,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.09286618232727051
HZQ,2026-03-11T19:54:25.490142,Supplementary Experiment 1,pairwise,1,Intensity,20,ULM_M2p0,ULM_M1p2,A,ULM_M2p0,0.7682342529296875
HZQ,2026-03-11T19:54:36.505512,Supplementary Experiment 1,pairwise,2,Spatial,1,ULM_M0p5,ULM_M1p2,A,ULM_M0p5,2.228055715560913
HZQ,2026-03-11T19:54:42.282259,Supplementary Experiment 1,pairwise,2,Spatial,2,ULM_M0p2,ULM_M0p5,B,ULM_M0p5,0.48574018478393555
HZQ,2026-03-11T19:54:48.505760,Supplementary Experiment 1,pairwise,2,Spatial,3,ULM_M1p0,ULM_M0p2,A,ULM_M1p0,0.9689152240753174
HZQ,2026-03-11T19:54:55.137553,Supplementary Experiment 1,pairwise,2,Spatial,4,ULM_M2p0,ULM_M0p5,A,ULM_M2p0,0.7226521968841553
HZQ,2026-03-11T19:55:00.618193,Supplementary Experiment 1,pairwise,2,Spatial,5,ULM_M1p2,ULM_M0p2,A,ULM_M1p2,0.4117422103881836
HZQ,2026-03-11T19:55:06.306071,Supplementary Experiment 1,pairwise,2,Spatial,6,ULM_M0p5,ULM_M0p2,A,ULM_M0p5,0.5853359699249268
HZQ,2026-03-11T19:55:12.545680,Supplementary Experiment 1,pairwise,2,Spatial,7,ULM_M1p0,ULM_M0p5,B,ULM_M0p5,1.1639764308929443
HZQ,2026-03-11T19:55:17.953881,Supplementary Experiment 1,pairwise,2,Spatial,8,ULM_M0p2,ULM_M2p0,A,ULM_M0p2,0.5090396404266357
HZQ,2026-03-11T19:55:23.225364,Supplementary Experiment 1,pairwise,2,Spatial,9,ULM_M0p2,ULM_M1p0,B,ULM_M1p0,0.18771696090698242
HZQ,2026-03-11T19:55:28.289662,Supplementary Experiment 1,pairwise,2,Spatial,10,ULM_M0p2,ULM_M1p2,B,ULM_M1p2,0.16020464897155762
HZQ,2026-03-11T19:55:33.738506,Supplementary Experiment 1,pairwise,2,Spatial,11,ULM_M1p2,ULM_M0p5,B,ULM_M0p5,0.19167232513427734
HZQ,2026-03-11T19:55:38.985250,Supplementary Experiment 1,pairwise,2,Spatial,12,ULM_M1p0,ULM_M1p2,A,ULM_M1p0,0.3311502933502197
HZQ,2026-03-11T19:55:45.169626,Supplementary Experiment 1,pairwise,2,Spatial,13,ULM_M2p0,ULM_M1p0,B,ULM_M1p0,1.1480603218078613
HZQ,2026-03-11T19:55:52.336923,Supplementary Experiment 1,pairwise,2,Spatial,14,ULM_M2p0,ULM_M0p2,A,ULM_M2p0,2.196439743041992
HZQ,2026-03-11T19:55:57.665778,Supplementary Experiment 1,pairwise,2,Spatial,15,ULM_M1p0,ULM_M2p0,A,ULM_M1p0,0.3722240924835205
HZQ,2026-03-11T19:56:04.073919,Supplementary Experiment 1,pairwise,2,Spatial,16,ULM_M1p2,ULM_M2p0,B,ULM_M2p0,1.006720781326294
HZQ,2026-03-11T19:56:09.745671,Supplementary Experiment 1,pairwise,2,Spatial,17,ULM_M1p2,ULM_M1p0,B,ULM_M1p0,0.7480218410491943
HZQ,2026-03-11T19:56:15.081709,Supplementary Experiment 1,pairwise,2,Spatial,18,ULM_M0p5,ULM_M1p0,A,ULM_M0p5,0.08942747116088867
HZQ,2026-03-11T19:56:20.817408,Supplementary Experiment 1,pairwise,2,Spatial,19,ULM_M0p5,ULM_M2p0,B,ULM_M2p0,0.45235466957092285
HZQ,2026-03-11T19:56:26.298074,Supplementary Experiment 1,pairwise,2,Spatial,20,ULM_M2p0,ULM_M1p2,B,ULM_M1p2,0.3689758777618408
